source_id,solution_id,ra,dec,wavelength,flux,flux_error
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,336.0,1.4113273E-12,1.71728E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,338.0,1.596713E-12,1.5028763E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,340.0,1.5606792E-12,1.3629205E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,342.0,1.3791328E-12,1.3453676E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,344.0,1.2528112E-12,1.3390898E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,346.0,1.2319001E-12,1.3999302E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,348.0,1.2438235E-12,1.5359822E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,350.0,1.2155188E-12,1.6597086E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,352.0,1.226541E-12,1.8760656E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,354.0,1.3193976E-12,2.0006358E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,356.0,1.3523909E-12,1.9667843E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,358.0,1.288091E-12,1.7368777E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,360.0,1.2576407E-12,1.6404997E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,362.0,1.2509016E-12,1.572148E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,364.0,1.2263644E-12,1.5814443E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,366.0,1.1889967E-12,1.6308679E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,368.0,1.2033029E-12,1.6900393E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,370.0,1.3148179E-12,1.8086476E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,372.0,1.475549E-12,1.8176513E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,374.0,1.5793826E-12,1.975513E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,376.0,1.5869069E-12,2.0173037E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,378.0,1.6061961E-12,2.1022629E-13
6830611400810571648,4545469030156206080,324.27018611632684,-19.46600901109967,380.0,1.7131146E-12,2.2457086E-13
