source_id,solution_id,ra,dec,wavelength,flux,flux_error
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,336.0,4.1572963E-14,8.670502E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,338.0,3.8755193E-14,6.778944E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,340.0,3.4757458E-14,5.5402104E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,342.0,2.8315886E-14,4.973178E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,344.0,2.5942449E-14,4.652585E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,346.0,2.8573057E-14,4.6925964E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,348.0,2.976938E-14,4.896605E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,350.0,2.6941823E-14,5.3602066E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,352.0,2.874342E-14,5.8115587E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,354.0,3.7204418E-14,6.5049754E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,356.0,3.6158698E-14,6.070323E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,358.0,2.3667156E-14,5.662681E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,360.0,1.766511E-14,5.2026034E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,362.0,2.3903419E-14,5.2958673E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,364.0,3.1096355E-14,5.333965E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,366.0,2.7708745E-14,5.7571123E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,368.0,1.9461522E-14,6.1887636E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,370.0,2.1271454E-14,6.6866644E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,372.0,3.248486E-14,7.0982466E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,374.0,3.5580005E-14,7.823511E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,376.0,2.3039154E-14,8.135011E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,378.0,1.1299282E-14,9.083523E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,380.0,1.7247913E-14,9.444641E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,382.0,3.1484797E-14,9.30581E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,384.0,3.1223474E-14,9.846518E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,386.0,1.5325636E-14,8.528025E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,388.0,4.375277E-15,8.108609E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,390.0,9.708032E-15,7.692142E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,392.0,2.1733922E-14,6.1996662E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,394.0,2.6481936E-14,6.211685E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,396.0,2.1711748E-14,5.8381784E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,398.0,1.6416486E-14,4.8840915E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,400.0,1.9575904E-14,5.1957408E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,402.0,3.1390004E-14,5.0499893E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,404.0,4.3717637E-14,4.350604E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,406.0,4.8548005E-14,4.6941317E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,408.0,4.4800166E-14,4.755609E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,410.0,3.8348715E-14,4.1526777E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,412.0,3.6283547E-14,4.344374E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,414.0,4.097761E-14,4.639936E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,416.0,4.8370663E-14,4.168977E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,418.0,5.2386128E-14,4.0549043E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,420.0,5.0032674E-14,4.48226E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,422.0,4.374839E-14,4.3246538E-15
5384410837537766784,4545469030156206081,173.19990023735218,-40.43593344322096,424.0,3.9382038E-14,3.916184E-15
