source_id,solution_id,ra,dec,wavelength,flux,flux_error
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,336.0,4.489162E-14,1.021315E-14
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,338.0,4.8115588E-14,7.750561E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,340.0,4.6214016E-14,6.3583426E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,342.0,3.6247057E-14,5.5389666E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,344.0,2.9531675E-14,5.1960266E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,346.0,3.1614973E-14,5.1187933E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,348.0,3.6469434E-14,5.3529814E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,350.0,3.744034E-14,5.6992197E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,352.0,3.9355035E-14,6.311542E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,354.0,4.4713843E-14,6.6660536E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,356.0,4.1178757E-14,6.4425927E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,358.0,2.8135761E-14,5.6644337E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,360.0,2.1655812E-14,5.3230036E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,362.0,2.7225336E-14,5.2383253E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,364.0,3.5531053E-14,5.236058E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,366.0,3.549439E-14,5.657891E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,368.0,2.9424583E-14,5.753161E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,370.0,2.8157425E-14,6.4472823E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,372.0,3.2490432E-14,6.352576E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,374.0,3.1219595E-14,7.0832923E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,376.0,2.0521206E-14,7.413968E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,378.0,1.2827528E-14,7.512004E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,380.0,1.7877433E-14,8.552251E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,382.0,2.57811E-14,7.78905E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,384.0,2.15794E-14,7.98557E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,386.0,9.491775E-15,7.652768E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,388.0,5.766082E-15,6.321358E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,390.0,1.4102933E-14,6.250133E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,392.0,2.3255291E-14,5.4540816E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,394.0,2.3947277E-14,4.665348E-15
2479813756210251136,4545469030156206080,26.49687034696852,-5.733429260698093,396.0,1.924161E-14,4.7111477E-15
