source_id,solution_id,ra,dec,wavelength,flux,flux_error
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,336.0,7.955122E-14,1.5629176E-14
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,338.0,7.4923296E-14,1.17005294E-14
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,340.0,7.537294E-14,9.678076E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,342.0,6.40975E-14,8.366523E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,344.0,4.9565685E-14,7.823304E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,346.0,4.7841244E-14,7.73592E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,348.0,5.8707366E-14,8.099251E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,350.0,6.5598683E-14,8.559533E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,352.0,6.4651206E-14,9.598707E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,354.0,6.6090186E-14,1.0030191E-14
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,356.0,6.604769E-14,9.8439704E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,358.0,5.4587838E-14,8.6067975E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,360.0,4.2768174E-14,8.147305E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,362.0,4.4838472E-14,8.111138E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,364.0,6.092288E-14,7.805261E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,366.0,7.4259006E-14,8.99639E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,368.0,7.2267286E-14,8.328197E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,370.0,6.231669E-14,1.0181532E-14
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,372.0,5.909865E-14,9.522042E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,374.0,6.066395E-14,1.03508925E-14
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,376.0,5.3615556E-14,1.18599215E-14
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,378.0,3.7484596E-14,1.0206973E-14
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,380.0,2.6272362E-14,1.3289011E-14
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,382.0,2.8215142E-14,1.1657919E-14
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,384.0,3.4078673E-14,1.0972838E-14
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,386.0,3.350609E-14,1.2164904E-14
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,388.0,3.003286E-14,8.7974875E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,390.0,3.188745E-14,9.002164E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,392.0,3.964433E-14,8.5593924E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,394.0,4.827361E-14,6.3520043E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,396.0,5.597012E-14,6.9498486E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,398.0,6.606734E-14,6.5049305E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,400.0,8.1718195E-14,5.2915847E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,402.0,1.012889E-13,5.8905475E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,404.0,1.1741422E-13,5.6605975E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,406.0,1.240415E-13,4.840751E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,408.0,1.206101E-13,5.2710094E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,410.0,1.1223561E-13,5.2935087E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,412.0,1.0570633E-13,4.6933405E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,414.0,1.0511282E-13,4.910959E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,416.0,1.0887368E-13,5.100263E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,418.0,1.1348939E-13,4.715072E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,420.0,1.1665975E-13,4.7691415E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,422.0,1.1912907E-13,5.0327517E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,424.0,1.2365463E-13,4.7624826E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,426.0,1.324235E-13,4.6196834E-15
5322904913005317888,4545469030156206080,128.6815560201254,-49.94412196707303,428.0,1.4431663E-13,4.931138E-15
