solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
1636148068921376768,Gaia DR3 4049506483413484672,4049506483413484672,271300323,2016.0,275.24868220695066,0.28958526,-29.82822386700995,0.30720276,7.846769491115783,0.47914466,16.376617,43.03091,33.211995167893946,0.3544813,-27.36096961705406,0.28250024,0.52380544,-0.5268727,0.1446928,-0.42167488,-0.7368983,0.2019527,-0.7266812,-0.4744024,0.59348625,0.0028116673,67,67,61,6,-3.4415574,3150.417,1.0691532,263.7952,95,false,,1.313895,0.06352824,-0.20194435,-0.36557359,0.21667534,0.053296,0.3278449,9,9,0.59469837,9,3,3,0.27491888,73.1572,8,0,0.6851711,,,,,,,,,false,61,2.2706697417523465E9,8686330.0,261.40726,2.296982,9,5.552624746729289E8,2.4553672E7,22.614233,3.4772964,9,1.1987243568375955E9,3.0253264E7,39.622974,2.0510972,0.77245355,0,3,0,0,0,1.4261992,1.1803143,0.2458849,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,3.000851008988761,-7.154759394437615,274.58103329902434,-6.472370174751891,false,false,0,false,false,false,false,false,false,true,false,1.5807041E-9,1.5183043E-7,0.99991566,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 2630155547353593216,2630155547353593216,179308435,2016.0,348.9745548677205,0.5586589,-9.087810189229959,0.20857851,22.092365568710097,0.1301702,169.71909,369.86703,369.4769954378475,0.5925647,-16.981476529252753,0.24350376,-0.8929265,-0.038432922,0.9484375,-0.84390646,-0.05353919,-0.8895868,0.74657494,-0.035410147,0.17422627,-0.81497633,115,115,110,5,-6.720148E-4,11807.786,0.7849305,685.3468,31,false,1.4645905,,,,,,,,13,10,1.0380625,13,4,11,0.16587877,65.120766,0,0,0.99678075,,,,,,,,,false,101,5.070588587593952E8,652651.2,776.9217,3.924721,13,2.172276294456361E8,842607.44,257.80408,4.4962544,13,4.0659242574797094E8,2046263.6,198.69992,3.2249973,1.2302715,0,0,0,0,0,1.2712572,0.57153344,0.6997237,-26.068363,0.13127498,1,4,0,4,1066.7183,,0.75839734,759.57874,0.26016235,4750.0,2.5,0.0,222,,,,3.003853,0.0045999927,4,,NOT_AVAILABLE,67.07421867822427,-61.113311930687125,346.31013512059144,-4.0023071277956435,false,false,0,false,false,false,false,false,false,true,false,1.02553186E-13,5.12248E-13,0.99994755,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 5899408305748518528,5899408305748518528,166146721,2016.0,219.47157805264095,0.13091081,-49.42595812350064,0.1747446,9.348441614642457,0.20155446,46.381718,41.107437,-28.920705992925228,0.2202094,-29.21325067247681,0.3207838,-0.33181402,-0.0038370236,-0.10675964,-0.027400369,-0.27586347,-0.07628612,0.38957787,-0.29479742,0.17112325,-0.5702387,175,175,172,3,2.5604165,44208.8,1.1679848,1747.7668,31,false,1.8091977,,,,,,,,21,14,0.49214435,23,6,12,0.004512869,10.594982,0,0,1.1412354,,,,,,,,,false,181,4.722455251738903E8,780843.94,604.78864,4.0019474,20,3.6291645071457475E8,972721.25,373.094,3.9390256,22,1.7670944233832675E8,736742.75,239.8523,4.129746,1.1426808,0,0,0,0,0,-0.19072032,-0.06292176,-0.12779856,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,320.13292195439993,9.857543019126283,233.61896018697263,-32.168922825627384,false,false,0,true,true,false,false,false,true,true,false,1.02235535E-13,5.106614E-13,0.9999996,13984.841,13915.06,14050.714,3.8872,3.8717,3.9022,0.7957,0.7893,0.7991,110.9563,108.8093,113.2832,0.0097,0.0061,0.0133,0.0097,0.0061,0.0133,0.0052,0.0032,0.0071,A
1636148068921376768,Gaia DR3 2940472157174944128,2940472157174944128,1223762939,2016.0,99.47255555907883,0.050548878,-18.237519694472578,0.073136695,6.787632050649171,0.10540156,64.397835,11.330858,-7.1659155643697225,0.09078174,-8.777129602341436,0.13101867,-0.026463835,0.089789845,0.10829593,-0.22510734,0.08997289,-0.20904446,0.069322065,0.10914455,0.039786614,-0.28260627,400,400,387,13,0.89322597,44554.242,0.78010404,1331.2474,31,false,1.4539313,,,,,,,,45,16,0.18748042,47,21,16,0.030596696,164.3313,47,0,1.0316074,,,,,,,,,false,354,4.302700313030242E8,283582.16,1517.2677,4.103014,44,1.824036353304487E8,459421.9,397.0286,4.6859584,44,3.546303454919362E8,1034138.25,342.92352,3.3734558,1.2481325,0,29,16,28,0,1.3125026,0.5829444,0.7295582,-1.0907485,0.12853828,1,9,0,9,1303.0913,,0.78335917,727.0249,0.4565382,4500.0,2.5,-0.25,222,10.62319,1.1002285,9,3.1309836,0.0060774614,9,,NOT_AVAILABLE,227.86973402179126,-11.106968066572993,102.0055077428815,-41.282833432438046,false,false,0,true,true,false,false,false,true,true,false,1.0256214E-13,5.1229274E-13,0.9999466,4840.851,4828.459,4854.28,2.0052,1.9799,2.0316,-0.0607,-0.0677,-0.0541,143.828,137.9686,149.5248,0.3664,0.355,0.3772,0.2856,0.2765,0.2942,0.1495,0.1447,0.154,MARCS
1636148068921376768,Gaia DR3 5518235833732209536,5518235833732209536,1787689364,2016.0,118.3256183569648,0.11630601,-48.10290774132125,0.14098278,1.5287829356529452,0.14026882,10.898951,8.380518,-5.679106596232267,0.15920891,6.162858341605558,0.21431468,0.13677755,-0.014383628,0.029314449,0.02110423,-0.041566215,0.015249375,-0.065727234,0.07691459,0.17556174,0.17949569,248,248,241,7,1.0657585,60479.133,1.3646159,2731.6226,31,false,1.8480527,,,,,,,,29,23,0.30230847,29,9,21,0.023114096,42.98561,3,0,1.0480194,,,,,,,,,false,225,4.0300212240149224E8,623621.1,646.2291,4.1740985,29,3.108149497980337E8,503010.8,617.90906,4.1072874,28,1.522467782332229E8,486594.78,312.88205,4.2915254,1.1490304,0,0,0,0,0,-0.18423796,-0.066811085,-0.11742687,22.608437,1.532171,1,20,0,20,1291.7173,,0.0,882.0324,16.186516,6500.0,3.0,-5.0,555,285.3921,8.985374,20,4.310974,0.0051688454,20,,NOT_AVAILABLE,262.05683947758257,-10.423370404435312,142.48710545749012,-66.45569592958296,false,false,0,true,true,false,false,false,false,true,false,1.02235535E-13,5.106614E-13,0.9999996,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 6023633156682206720,6023633156682206720,68600215,2016.0,247.8454978494852,0.17699419,-34.704449924330774,0.12137119,5.482075892949273,0.20450874,26.80607,21.720161,-11.55805071276386,0.25379398,-18.38958594651463,0.19754782,-0.4406508,-0.06052751,0.087892905,-0.21121083,-0.05467511,-0.16873145,0.16011235,-0.20341077,0.059039224,-0.41879883,165,165,162,3,-3.661082,26126.074,1.1057209,1190.6676,31,false,1.8841689,,,,,,,,19,12,0.38465998,19,6,8,0.036345873,29.664274,0,0,0.7987093,,,,,,,,,false,152,3.996988103918744E8,564175.0,708.466,4.183035,18,3.1141899298699445E8,299391.2,1040.1742,4.1051793,16,1.4657863051004237E8,240235.45,610.1457,4.332719,1.1458569,0,0,0,0,0,-0.22753954,-0.07785559,-0.14968395,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,345.94138919523164,9.218348199146552,251.472053319523,-12.67926572890138,false,false,0,false,false,false,false,false,true,true,false,1.0238131E-13,5.113895E-13,0.9999993,16619.074,16499.82,16756.527,3.6367,3.609,3.6712,0.7799,0.7507,0.7953,214.4235,205.7239,222.3525,0.1045,0.0996,0.1094,0.1051,0.1001,0.11,0.0566,0.0539,0.0593,A
1636148068921376768,Gaia DR3 5440991156144997504,5440991156144997504,1582505373,2016.0,158.80336427160702,0.050778124,-39.56257836426491,0.066431925,3.6154003389214076,0.09432484,38.32925,31.612892,-31.50418944445077,0.07937502,2.619350215423322,0.091331914,0.22001949,-0.0606253,0.16400242,0.235228,-0.07355756,0.25903195,0.11259603,-0.018313281,-0.2766133,0.22303677,461,461,441,20,0.92409897,39311.203,0.7904084,1197.8461,31,false,1.2676418,,,,,,,,52,21,0.13565984,65,34,15,0.035220835,57.1858,20,0,1.0306842,,,,,,,,,false,474,3.9790291848204833E8,1368606.8,290.73575,4.187924,53,6.434817561374854E7,762339.5,84.40882,5.8172016,58,4.887381493392426E8,4071820.5,120.029396,3.025205,1.3900032,0,0,0,0,0,2.7919967,1.6292777,1.162719,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,276.22398965278177,16.1418337417735,179.80941861893058,-44.04646258510505,false,false,0,true,true,false,true,false,false,false,false,1.03546464E-13,2.7866812E-10,0.9998492,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 4825052919883631616,4825052919883631616,1555822450,2016.0,76.10236314753045,0.061978202,-35.48316608514274,0.07765291,17.591151769321872,0.08342374,210.86505,133.0792,125.97169095478634,0.076563515,-42.90924669956887,0.10724613,-0.11705308,0.07523953,0.04776182,-0.0017006614,0.25810823,0.010606283,0.09811591,0.09585846,0.018948486,-0.28370467,326,326,314,12,2.7039933,36392.74,0.8196963,1083.215,31,false,1.4420857,,,,,,,,37,23,0.1537094,40,13,18,0.004693839,14.040502,0,0,1.1096022,,,,,,,,,false,308,3.955194976896497E8,304140.12,1300.4515,4.194447,33,1.6062298854005852E8,119540.11,1343.6744,4.824023,34,3.292195739347115E8,657627.75,500.6169,3.4541814,1.2384789,0,0,0,0,0,1.3698413,0.6295757,0.7402656,9.633189,0.13933715,1,17,0,15,1811.7926,,0.005799926,934.2904,1.0175447,4500.0,2.0,0.0,444,8.938801,0.6593668,16,3.1902544,0.005335094,17,,NOT_AVAILABLE,238.6009073541719,-36.22452212978261,68.41369525819195,-57.88551550794703,false,false,0,true,true,false,false,false,false,true,false,1.02367814E-13,5.1132205E-13,0.99996585,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 5519266900766220800,5519266900766220800,1359172066,2016.0,122.37211545208517,0.09837805,-47.3452393935982,0.11640082,2.6051958137295665,0.12347601,21.0988,11.346785,-6.243347387122676,0.112638526,9.474710649675217,0.1349037,-0.017035773,-0.19345629,-0.16605157,0.041420717,0.28665686,0.11501311,0.08025367,0.1999574,0.14057367,0.03368578,256,256,250,6,3.7536826,67368.54,1.1169907,1872.8588,31,false,1.8090267,,,,,,,,29,21,0.18793522,31,14,18,0.0132245105,84.49371,0,0,1.1728449,,,,,,,,,false,248,3.9478548914544594E8,462911.0,852.8324,4.196464,31,3.1503701049564534E8,520637.66,605.0984,4.0926385,28,1.3796462241254562E8,260187.55,530.2507,4.398476,1.1474627,0,0,0,0,0,-0.30583763,-0.10382557,-0.20201206,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,262.80593219481756,-7.696740609670957,147.34446471285344,-64.47536861558169,false,false,0,true,true,false,false,false,true,true,false,1.0238131E-13,5.113895E-13,0.9999993,20144.336,20007.52,20279.951,3.4702,3.4428,3.4978,0.0075,4.0E-4,0.0214,364.579,350.2431,379.0282,0.0423,0.0381,0.0462,0.0429,0.0385,0.0468,0.0231,0.0208,0.0253,OB
1636148068921376768,Gaia DR3 5158225936898617344,5158225936898617344,94935200,2016.0,41.03057723710541,0.10621313,-13.858793576751978,0.122313105,8.402240512412622,0.19446854,43.20617,25.040773,-8.394402247181015,0.19837153,-23.591827938926365,0.16795233,0.3017108,-0.23162253,-0.32464013,0.21068063,-0.43773472,0.30226552,-0.13267672,-0.27668932,0.019322932,-0.00786909,353,353,349,4,5.0470595,93666.09,1.1496997,2301.0952,31,false,1.7951684,,,,,,,,40,14,0.282928,41,29,8,0.040244784,173.17523,0,0,1.197433,,,,,,,,,false,316,3.915705503983392E8,350522.44,1117.1055,4.205342,38,2.9752695204068714E8,338477.12,879.0164,4.1547265,35,1.5174415136959615E8,383098.72,396.09674,4.2951155,1.1473567,0,0,0,0,0,-0.14038897,-0.05061531,-0.089773655,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,191.80789333904588,-60.56852204824508,33.75572703630937,-28.24795199086932,false,false,0,true,true,false,false,false,false,true,false,1.02235535E-13,5.106614E-13,0.9999996,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 4161585441691080448,4161585441691080448,1522912925,2016.0,265.35330605241717,0.1282239,-12.875551136885944,0.09344366,20.466459696134443,0.1534911,133.33972,91.154,-72.44790281993733,0.16457883,-55.32045741229644,0.10345156,-0.272311,-0.093069114,-0.3042138,0.1527954,-0.21942163,0.10812592,-0.7760635,-0.29771736,0.31722984,-0.14863688,425,425,409,16,-3.4877436,51882.645,1.0149413,1610.4772,31,false,1.7548786,,,,,,,,48,16,0.23774903,48,34,13,0.03986405,47.096935,0,0,0.87905556,,,,,,,,,false,379,3.914909839468682E8,334713.62,1169.6296,4.2055626,47,2.7018494060356754E8,275456.34,980.86304,4.2593894,41,1.791258221085609E8,285750.78,626.8603,4.1150002,1.1476912,0,0,0,0,0,0.14438915,0.05382681,0.09056234,-32.309372,0.23743737,1,34,0,16,1867.5011,,0.6915836,961.2863,3.2260208,8000.0,4.0,-0.5,555,113.811005,1.5017859,33,4.0776877,0.0044791265,34,,NOT_AVAILABLE,13.278253928060614,9.170674778723958,265.3932549070503,10.489454093100864,false,false,0,true,true,false,false,false,false,true,false,3.160855E-10,5.3660174E-13,0.9994661,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 6081542475600377472,6081542475600377472,998195869,2016.0,196.72747704035422,0.076453224,-49.906303345686254,0.11011345,6.796192761993987,0.1796552,37.82909,29.990868,-27.11829090482098,0.13408461,-12.808219160719034,0.11363571,0.17231819,-0.26162565,0.20636594,0.16601175,-0.32693672,0.26201615,-0.32993641,-0.045508042,0.20747194,0.2722308,485,485,474,11,1.8318663,122204.96,1.2014285,3702.9336,31,false,1.8642207,,,,,,,,55,17,0.19829622,58,16,20,0.02992115,123.30489,0,0,1.0596802,,,,,,,,,false,453,3.8478163661151975E8,371617.8,1035.423,4.224331,55,3.048627643141717E8,332764.1,916.15283,4.128281,51,1.3839629645542738E8,358301.5,386.25653,4.3950844,1.1519756,0,0,0,0,0,-0.26680326,-0.096049786,-0.17075348,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,305.48635417678554,12.888692795986703,217.56371485738063,-38.91242464824595,false,false,0,true,true,false,false,false,false,true,false,1.02290206E-13,5.1093445E-13,0.99999946,9999.6045,9998.639,9999.912,3.0203,3.02,3.0206,-2.2211,-2.2688,-2.2059,185.7973,185.6458,185.8795,1.0E-4,0.0,4.0E-4,1.0E-4,0.0,4.0E-4,1.0E-4,0.0,2.0E-4,PHOENIX
1636148068921376768,Gaia DR3 2612171866450404992,2612171866450404992,1716065498,2016.0,331.609473816884,0.18730332,-13.86993196356307,0.14060842,15.494008085988549,0.21031179,73.67161,70.57834,42.209509822887426,0.23517805,-56.56552979831737,0.15535203,0.023846546,0.32113013,-0.54736173,0.008042096,-0.027460031,0.022209175,-0.6560567,-0.5802024,-0.20230499,0.32689518,205,205,201,4,1.6922807,38420.805,1.115671,1697.2565,31,false,1.7866508,,,,,,,,23,13,0.36456984,26,16,10,0.030403715,138.88914,0,0,1.0849314,,,,,,,,,false,209,3.754754278302645E8,352931.97,1063.8748,4.250913,26,2.788761966073573E8,280590.25,993.89124,4.2250137,25,1.5139939676513156E8,417771.53,362.39758,4.297585,1.1459488,0,0,0,0,0,-0.07257128,-0.02589941,-0.046671867,-11.949005,1.360334,1,10,0,8,926.9902,,1.9101108E-6,521.1565,12.23387,11000.0,5.0,0.0,555,90.12693,14.3543215,10,4.309561,0.005256758,11,933.71405,NOT_AVAILABLE,43.50499249243655,-49.36961029676786,328.72003301701676,-2.081315095330711,false,false,0,true,true,true,false,false,false,true,false,1.02226035E-13,5.106139E-13,0.99998796,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 6895103083539482496,6895103083539482496,1086051552,2016.0,317.3989590718655,0.09776328,-11.371759260894493,0.05514615,20.084233986479735,0.11367826,176.67612,94.8865,93.61301204071088,0.13707046,-15.49356969885579,0.08442489,0.34067443,-0.012277435,-0.44753516,0.14315446,0.18944904,-0.009709382,-0.43457857,-0.36395216,-0.21118224,-0.09062658,434,434,424,10,-2.1640446,36770.28,0.7435108,1003.20404,31,false,1.4974887,,,,,,,,49,15,0.19824246,52,18,18,0.012188404,93.926544,1,0,0.92540824,,,,,,,,,false,398,3.754178314707165E8,236509.14,1587.3291,4.2510796,50,1.7541983145582062E8,111498.2,1573.2974,4.7283454,50,2.820573437263111E8,651465.3,432.95834,3.622052,1.2185813,0,0,0,0,0,1.1062934,0.47726583,0.6290276,-11.407539,0.12420997,1,18,0,12,1730.9099,,0.2573849,904.50964,0.59689045,5000.0,3.0,0.0,222,10.486497,0.40629777,18,3.4179156,0.010161128,18,,NOT_AVAILABLE,38.44691465117808,-35.774893234248346,316.3970876307744,4.764555037590805,false,false,0,true,true,false,false,false,false,true,false,1.03717565E-13,5.1806405E-13,0.99983215,4954.338,4953.639,4954.928,2.4928,2.4861,2.5088,-0.3997,-0.4001,-0.3991,48.6534,47.8064,49.0048,1.0E-4,0.0,4.0E-4,1.0E-4,0.0,3.0E-4,0.0,0.0,2.0E-4,PHOENIX
1636148068921376768,Gaia DR3 4351747145908107648,4351747145908107648,1020525416,2016.0,246.93107398026117,0.14911197,-7.598612097215736,0.12143203,5.840739020989461,0.17093216,34.169926,153.67026,0.7007486860748688,0.16719562,-153.66866526336608,0.14951319,-0.6777627,0.43954873,0.20262146,-0.6380483,-0.51986235,-0.37036574,0.71735585,-0.011447407,-0.3709725,-0.31064343,150,150,143,7,-0.94641083,9525.95,0.68130726,514.39417,31,false,1.3037758,,,,,,,,17,11,0.28389847,19,4,22,0.11728598,166.89558,8,0,0.94120896,,,,,,,,,false,137,3.7375757836006E8,1023594.4,365.14227,4.255892,18,8.787623996761388E7,734599.44,119.6247,5.4788637,18,4.344246928912564E8,3220288.8,134.9024,3.1531093,1.3974323,0,0,0,0,0,2.3257544,1.2229719,1.1027825,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,7.428700096024486,27.21560727083573,246.40698971021922,13.971188525948111,false,false,0,false,false,false,false,false,true,true,false,1.0414262E-13,5.2018714E-13,0.99979013,5257.4326,5229.499,5293.4946,1.3967,1.3859,1.4131,-0.888,-0.9529,-0.8324,163.5177,162.142,164.7136,3.2894,3.267,3.3129,2.4171,2.3985,2.4366,1.3307,1.3208,1.3413,PHOENIX
1636148068921376768,Gaia DR3 6601750220152445440,6601750220152445440,176112980,2016.0,337.87668566970035,0.15484296,-32.34615910715257,0.1374914,22.08361658789664,0.21172595,104.30283,61.597233,58.639816749380145,0.24592578,-18.857116609147603,0.1831762,0.04821808,0.3278764,-0.36439186,-0.12540175,-0.29656643,0.009262275,-0.4949421,-0.40886176,-0.017709576,0.15345322,183,183,177,6,1.8169698,33116.355,1.1449355,1611.5782,31,false,1.759645,,,,,,,,21,13,0.35655043,22,8,8,0.019075472,65.83227,0,0,1.0975473,,,,,,,,,false,160,3.711791326380239E8,485563.53,764.42957,4.263408,21,2.6538238053624156E8,299499.6,886.08594,4.278862,20,1.580483252516759E8,757339.4,208.6889,4.250921,1.1407719,0,0,0,0,0,0.027941227,0.015453815,0.0124874115,5.0490575,0.14148347,1,11,0,8,999.2503,,0.6634965,734.08563,0.77637196,9000.0,4.5,0.0,555,26.07867,0.58409595,11,4.253285,0.0055791177,11,,NOT_AVAILABLE,14.593941060516515,-59.317459286452014,327.18124320315815,-21.3660443550443,false,false,0,true,true,false,false,false,true,true,false,1.1240083E-13,5.614365E-13,0.9989743,9344.966,9338.602,9351.72,3.9205,3.9137,3.9272,-1.074,-1.1087,-0.998,46.9163,46.329,47.4617,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,0.0,0.0,1.0E-4,A
1636148068921376768,Gaia DR3 4050817990273288064,4050817990273288064,772055469,2016.0,272.0208681502805,0.14585769,-28.457233171354165,0.13388878,9.471847021747825,0.18211004,52.011665,39.907288,24.350328942282438,0.179206,-31.617288655105455,0.13818997,-0.15740839,0.06715656,-0.1115425,0.35268423,-0.538927,0.4062523,-0.59726423,-0.1901342,0.5483559,-0.063602544,171,171,167,4,-5.165281,8447.123,0.9366193,286.27106,31,false,1.4854423,,,,,,,,20,13,0.2671826,22,10,13,0.11134872,177.34001,12,0,0.7253871,,,,,,,,,false,160,3.705850817577454E8,398958.22,928.88196,4.265147,20,1.6747649924363655E8,257819.97,649.587,4.7786574,20,2.8562145920541644E8,965676.9,295.77332,3.6084185,1.2226557,0,14,0,12,0,1.170239,0.5135102,0.65672874,-4.915253,0.125793,1,14,0,12,1583.8082,,0.7779644,967.73755,0.65787315,5000.0,2.5,0.0,222,11.292363,0.44209674,13,3.392919,0.0074688145,14,,NOT_AVAILABLE,2.885642841855859,-4.022165481956277,271.78349447127226,-5.03046272678149,false,false,0,false,false,false,false,false,true,true,false,1.0257842E-13,5.1237405E-13,0.999945,5374.347,5369.2715,5379.908,2.3995,2.3853,2.4128,-0.1049,-0.1059,-0.1041,112.2501,110.5151,114.0676,0.5246,0.5199,0.5296,0.4226,0.4187,0.4267,0.2248,0.2227,0.227,MARCS
1636148068921376768,Gaia DR3 2924859847973986048,2924859847973986048,670906010,2016.0,97.96400994106081,0.058762453,-23.418394841586725,0.098448515,2.1660237512142166,0.12569773,17.232004,7.0098586,-3.351826006759163,0.0862929,6.15657188510906,0.122288644,0.01422656,-0.08855427,0.057260636,0.18175316,-2.218221E-4,0.24005903,-0.16792092,-0.014177854,0.054543845,-0.081070304,579,579,562,17,-1.0672803,111629.35,1.1465716,3092.714,31,false,1.8618128,,,,,,,,66,23,0.17141157,67,26,35,0.026275,118.0647,0,0,0.9676022,,,,,,,,,false,519,3.7017181290628284E8,368166.56,1005.4466,4.2663584,65,2.971441770145808E8,590124.9,503.52762,4.156124,57,1.2496272719908898E8,284197.22,439.70425,4.5059443,1.1402999,0,0,0,0,0,-0.34982014,-0.11023426,-0.23958588,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,232.11100377253075,-14.532022281262782,100.6561850062669,-46.563507455806075,false,false,0,true,true,false,true,false,true,true,false,5.0943055E-10,2.5445799E-9,4.9933235E-5,22637.568,22585.459,22688.48,3.353,3.3241,3.3757,0.0041,-1.0E-4,0.0127,583.6918,560.6213,616.2031,4.0E-4,0.0,0.001,4.0E-4,0.0,0.0011,2.0E-4,0.0,6.0E-4,OB
1636148068921376768,Gaia DR3 5032256161014732416,5032256161014732416,1807700072,2016.0,14.651598785584167,0.22273266,-29.35743084547439,0.11372098,4.622407535077458,0.19059515,24.252493,20.60727,19.973413045609966,0.24242038,5.071714161336426,0.19109397,-0.2210059,0.23285104,0.7806505,-0.19353992,-0.23543856,-0.19658686,0.5083437,0.091469735,-0.37726545,0.14759716,231,231,227,4,2.5360618,49554.625,1.047061,1531.901,31,false,1.8012221,,,,,,,,26,12,0.385065,32,2,20,0.12740658,60.924835,0,0,1.1211789,,,,,,,,,false,259,3.6940091875952804E8,405201.66,911.6471,4.268622,32,2.834474797503719E8,479023.1,591.71985,4.2073607,24,1.409610414898292E8,524009.2,269.0049,4.375148,1.1489103,0,22,0,19,0,-0.16778708,-0.061261177,-0.1065259,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,268.04497380179635,-87.26849495900134,0.4928441444643807,-32.51324097577347,false,false,0,false,false,false,false,false,true,true,false,1.02173065E-13,5.1034936E-13,0.9999997,13749.596,13728.085,13771.488,3.5152,3.5119,3.5191,-0.8499,-0.8502,-0.8492,167.3309,166.7715,167.796,1.0E-4,0.0,3.0E-4,1.0E-4,0.0,3.0E-4,0.0,0.0,2.0E-4,A
1636148068921376768,Gaia DR3 6696934666893316736,6696934666893316736,410685338,2016.0,300.88979842444206,0.113280036,-37.94106699255091,0.091118984,8.186683441937637,0.14209184,57.61544,106.48115,62.84527550749263,0.13062349,-85.95758588006886,0.09066176,-0.26783517,0.13752562,0.13132356,-0.25233558,-0.49826866,-0.031658854,0.46450555,-0.3005688,-0.31116942,-0.09318767,205,205,197,8,2.210241,20548.975,0.8235624,1093.1351,31,false,1.4061023,,,,,,,,23,15,0.185031,23,5,16,0.03746799,8.298327,0,0,1.1130856,,,,,,,,,false,185,3.693016973123722E8,381534.6,967.9376,4.2689137,22,1.3363668583151992E8,140029.5,954.3467,5.023728,23,3.3793922719791865E8,1513375.4,223.30165,3.425799,1.2769395,0,0,0,0,0,1.597929,0.75481415,0.84311485,-44.242184,0.12225474,1,5,0,5,1031.3708,,0.94596004,923.3444,0.19719696,4500.0,1.0,-0.25,111,,,,3.1430516,0.004989582,5,,NOT_AVAILABLE,2.763759016563775,-29.841938714962485,295.07001927378394,-17.151972440091196,false,false,0,false,false,false,false,false,false,true,false,1.02169236E-13,5.103302E-13,0.99998546,,,,,,,,,,,,,,,,,,,,,,
